ID,total,slight,serious,Road_name,Road_name2,h,Day_of_Week,m,Speed_limit,Junction_Detail,Junction_Control,Pedestrian_Crossing-Physical_Facilities,bikelane,aadf_Road_name,aadf_Road_category,aadf_Road_type,aadf_CLT_CARR,aadf_CLT_SEGREG,aadf_CLT_STEPP,aadf_CLT_PARSEG,aadf_CLT_SHARED,aadf_CLT_MANDAT,aadf_CLT_ADVIS,aadf_CLT_PRIORI,aadf_CLT_CONTRA,aadf_CLT_BIDIRE,aadf_CLT_CBYPAS,aadf_CLT_BBYPAS,aadf_CLT_PARKR,aadf_CLT_WATERR,aadf_CLT_PTIME,aadf_Link_length_miles,aadf_BOROUGH,aadf_Latitude,aadf_Longitude,distance_to_cp,aadf_Pedal_cycles,aadf_All_motor_vehicles,aadf_All_HGVs,aadf_LGVs,aadf_Buses_and_coaches,total_dnorm,total_dnorm_bvnorm,serious_ratio,N_year,Year_start,Year_end,Max_year_gap
2716,81430,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A2,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9299999999999999,NA,51.412087811,0.370912636,-9.0,0.625,129534.75,9452.875,19518.125,357.75,0.0,0.0,-9.0,11,2011,2021,1
2717,81438,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A2,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37000000000000005,NA,51.417198208,0.355643673,-9.0,0.5,53593.5,2859.75,7597.0,169.125,0.0,0.0,-9.0,11,2011,2021,1
2718,75344,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A200,PA,Major,True,False,False,False,True,True,True,True,False,True,False,False,True,False,False,0.06,Southwark,51.502757792,-0.079789229,-9.0,77.5,492.375,18.625,55.5,132.125,0.0,0.0,-9.0,13,2000,2012,1
2719,81440,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A2,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31,NA,51.415798087,0.360418537,-9.0,0.0,48356.875,3288.625,6682.25,147.25,0.0,0.0,-9.0,11,2011,2021,1
2720,81441,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A2,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,NA,51.414862898,0.360859344,-9.0,0.0,33418.75,2229.625,4580.625,106.875,0.0,0.0,-9.0,11,2011,2021,1
2721,81471,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A411,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.12,NA,51.65466259,-0.385987568,-9.0,1.25,32104.25,470.5,4301.0,71.625,0.0,0.0,-9.0,11,2011,2021,1
2722,944944,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.517811096,-0.50401462,-9.0,11.25,437.75,3.5,63.25,1.125,0.0,0.0,-9.0,9,2011,2019,1
2723,946114,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B386,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.380195452,-0.545549945,-9.0,29.375,6874.625,205.625,874.25,15.375,0.0,0.0,-9.0,11,2008,2019,2
2724,57313,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A202,PA,Major,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.18999999999999997,Lewisham,51.475795771,-0.051314606,-9.0,193.71428571428572,13222.42857142857,728.1428571428571,2237.5714285714284,169.71428571428572,0.0,0.0,-9.0,12,2000,2011,1
2725,58176,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A202,PA,Major,True,False,False,True,True,True,True,False,False,True,False,False,False,False,True,0.06,Lewisham,51.474122646,-0.051285111,-9.0,492.85714285714283,23707.714285714286,1247.2857142857142,4049.4285714285716,762.4285714285714,0.0,0.0,-9.0,12,2000,2011,1
2726,942454,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.463285559,-0.372579577,-9.0,69.85714285714286,2554.5714285714284,22.142857142857142,198.57142857142858,5.857142857142857,0.0,0.0,-9.0,8,2008,2019,3
2727,951767,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.634922069,0.010368444,-9.0,2.2857142857142856,173.28571428571428,2.0,16.285714285714285,0.0,0.0,0.0,-9.0,7,2008,2016,3
2728,83005,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A1012,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.68,NA,51.487015855,0.318490067,-9.0,123.66666666666667,17106.5,291.3333333333333,2172.6666666666665,81.83333333333333,0.0,0.0,-9.0,9,2013,2021,1
2729,48427,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A106,PA,Major,True,True,False,True,False,False,True,True,True,True,False,False,False,False,False,0.25,Waltham Forest,51.558611445,-0.004929569,-9.0,142.33333333333334,4722.333333333333,84.0,674.3333333333334,258.1666666666667,0.0,0.0,-9.0,11,2000,2010,1
2730,83002,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A1306,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.93,NA,51.486321375,0.252626687,-9.0,33.333333333333336,11713.833333333334,1602.3333333333333,2115.3333333333335,70.66666666666667,0.0,0.0,-9.0,9,2013,2021,1
2731,951606,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.677723416,-0.399515917,-9.0,0.0,69.0,2.3333333333333335,13.0,0.0,0.0,0.0,-9.0,6,2008,2017,5
2732,945526,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.309051174,0.10858335,-9.0,25.333333333333332,74.66666666666667,2.5,17.333333333333332,0.0,0.0,0.0,-9.0,6,2008,2017,5
2733,18345,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A106,PA,Major,True,False,True,True,True,True,True,False,True,True,False,False,False,False,False,0.12,Waltham Forest,51.557312546,-0.007871659,-9.0,97.83333333333333,4436.5,204.16666666666666,603.5,190.0,0.0,0.0,-9.0,11,2000,2010,1
2734,942706,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,-9.0,Hillingdon,51.498352604,-0.413716018,-9.0,1.8333333333333333,69.0,0.0,0.0,0.0,0.0,0.0,-9.0,6,2008,2017,5
2735,73560,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,A115,PA,Major,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18999999999999997,NA,51.543987419,-0.028211842,-9.0,422.3333333333333,10165.833333333334,515.1666666666666,1400.8333333333333,271.8333333333333,0.0,0.0,-9.0,11,2000,2010,1
2736,99434,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A411,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8100000000000002,NA,51.65466259,-0.385987568,-9.0,3.8333333333333335,40719.5,517.3333333333334,4074.5,94.33333333333333,0.0,0.0,-9.0,11,2000,2010,1
2737,83006,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A1012,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45166666666666666,NA,51.491766657,0.317002399,-9.0,73.5,22584.5,949.1666666666666,3020.3333333333335,91.33333333333333,0.0,0.0,-9.0,9,2013,2021,1
2738,74800,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A227,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18999999999999997,NA,51.417146203,0.358675768,-9.0,26.166666666666668,24381.0,457.0,2557.5,199.66666666666666,0.0,0.0,-9.0,11,2000,2010,1
2739,78183,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A2,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.3,NA,51.413114853,0.371267796,-9.0,3.8333333333333335,109918.33333333333,8746.333333333334,15719.0,624.0,0.0,0.0,-9.0,11,2000,2010,1
2740,74802,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A227,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12,NA,51.418461969,0.36032567,-9.0,17.5,14872.333333333334,361.1666666666667,2105.0,83.5,0.0,0.0,-9.0,11,2000,2010,1
2741,74803,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A227,TA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12,NA,51.416586914,0.359653755,-9.0,0.8333333333333334,13177.5,368.5,1957.1666666666667,121.0,0.0,0.0,-9.0,11,2000,2010,1
2742,84061,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A41,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25,NA,51.685354262,-0.416519475,-9.0,7.6,8570.4,219.8,1060.2,67.8,0.0,0.0,-9.0,8,2014,2021,1
2743,942781,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.425722558,-0.015297493,-9.0,36.0,4629.6,41.2,594.6,14.4,0.0,0.0,-9.0,6,2009,2019,6
2744,84059,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A41,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43,NA,51.685174035,-0.418493155,-9.0,7.2,22801.4,704.8,2940.0,62.8,0.0,0.0,-9.0,8,2014,2021,1
2745,84062,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,A41,PA,Major,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31,NA,51.687707831,-0.417681513,-9.0,23.6,6119.6,174.4,586.6,110.0,0.0,0.0,-9.0,8,2014,2021,1
2746,997388,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.383481354,-0.392355017,-9.0,90.6,6581.4,226.0,777.0,110.0,0.0,0.0,-9.0,10,2000,2009,1
2747,990142,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,B258,MB,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.391701359,0.118318058,-9.0,35.4,4133.0,176.6,500.8,115.2,0.0,0.0,-9.0,10,2000,2009,1
2748,953275,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.540106016,0.053357583,-9.0,16.2,1137.8,17.4,73.0,20.2,0.0,0.0,-9.0,10,2000,2009,1
2749,953264,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.436162359,0.02210343,-9.0,19.6,2507.6,53.6,250.6,240.6,0.0,0.0,-9.0,10,2000,2009,1
2750,953262,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.594005103,0.018277856,-9.0,40.4,811.0,12.4,84.2,2.2,0.0,0.0,-9.0,10,2000,2009,1
2751,953260,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.432056838,0.001953336,-9.0,59.6,16673.0,443.0,2565.0,105.8,0.0,0.0,-9.0,10,2000,2009,1
2752,953255,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.446110684,-0.005850838,-9.0,29.8,1407.2,14.0,142.4,13.8,0.0,0.0,-9.0,10,2000,2009,1
2753,953236,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.490097551,-0.060745026,-9.0,117.4,1836.2,54.6,374.8,9.2,0.0,0.0,-9.0,10,2000,2009,1
2754,953223,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.542203946,-0.066938197,-9.0,166.4,936.8,19.4,125.8,7.8,0.0,0.0,-9.0,10,2000,2009,1
2755,953219,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.627928248,-0.101584772,-9.0,6.6,1087.4,10.2,64.4,4.2,0.0,0.0,-9.0,10,2000,2009,1
2756,953217,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-9.0,Lambeth,51.478462709,-0.112089086,-9.0,34.0,338.6,7.8,70.4,1.6,0.0,0.0,-9.0,10,2000,2009,1
2757,953214,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.328192132,-0.117506616,-9.0,4.6,2226.6,22.2,165.4,11.0,0.0,0.0,-9.0,10,2000,2009,1
2758,953208,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.589138049,-0.12246009,-9.0,17.6,412.6,13.4,74.2,3.2,0.0,0.0,-9.0,10,2000,2009,1
2759,953198,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,-9.0,Barnet,51.629549098,-0.14162732,-9.0,27.8,13235.2,84.2,1145.6,224.2,0.0,0.0,-9.0,10,2000,2009,1
2760,953195,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-9.0,Haringey,51.575142248,-0.145420359,-9.0,13.2,1201.2,5.4,104.0,4.8,0.0,0.0,-9.0,10,2000,2009,1
2761,953192,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-9.0,Wandsworth,51.466994064,-0.153681658,-9.0,125.2,1146.6,16.6,142.2,18.2,0.0,0.0,-9.0,10,2000,2009,1
2762,953184,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-9.0,Merton,51.4019791,-0.166379387,-9.0,65.6,1292.6,16.0,145.6,13.4,0.0,0.0,-9.0,10,2000,2009,1
2763,953171,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.546686473,-0.210613757,-9.0,141.2,7749.6,131.0,888.8,38.0,0.0,0.0,-9.0,10,2000,2009,1
2764,953271,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.3121087,0.039029058,-9.0,22.4,2322.4,12.0,186.4,24.2,0.0,0.0,-9.0,10,2000,2009,1
2765,953280,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.380876191,0.077507936,-9.0,8.4,441.4,2.6,37.8,2.4,0.0,0.0,-9.0,10,2000,2009,1
2766,966049,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.499524235,-0.53705815,-9.0,100.4,10650.4,272.0,1066.6,104.2,0.0,0.0,-9.0,10,2000,2009,1
2767,953284,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,-9.0,Greenwich,51.492656466,0.080108474,-9.0,27.4,5397.6,45.6,391.8,359.2,0.0,0.0,-9.0,10,2000,2009,1
2768,964628,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.426870065,0.172019368,-9.0,27.2,1706.2,9.0,120.4,1.2,0.0,0.0,-9.0,10,2000,2009,1
2769,964626,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.442369838,0.302268879,-9.0,16.6,400.2,3.4,45.0,23.2,0.0,0.0,-9.0,10,2000,2009,1
2770,963763,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.645601533,0.009005165,-9.0,40.4,3480.2,24.0,349.0,7.4,0.0,0.0,-9.0,10,2000,2009,1
2771,963759,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.670968729,-0.481331628,-9.0,17.8,2913.2,26.8,328.0,13.4,0.0,0.0,-9.0,10,2000,2009,1
2772,963286,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.687840086,-0.381191132,-9.0,163.8,8481.8,68.2,988.8,153.6,0.0,0.0,-9.0,10,2000,2009,1
2773,961008,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.616993899,-0.426324171,-9.0,30.8,4296.2,28.8,263.8,15.8,0.0,0.0,-9.0,10,2000,2009,1
2774,956911,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.51090744,0.296254416,-9.0,19.6,1461.2,95.2,373.0,5.2,0.0,0.0,-9.0,10,2000,2009,1
2775,956887,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.60731063,0.140298447,-9.0,0.6,663.2,68.6,209.6,3.4,0.0,0.0,-9.0,10,2000,2009,1
2776,956871,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.553220971,0.072585371,-9.0,24.8,924.6,24.8,93.2,20.6,0.0,0.0,-9.0,10,2000,2009,1
2777,953313,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,-9.0,Havering,51.605240866,0.230679151,-9.0,28.6,5444.4,105.2,665.4,172.2,0.0,0.0,-9.0,10,2000,2009,1
2778,953311,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.52376263,0.222758799,-9.0,11.8,6724.4,27.2,817.6,6.2,0.0,0.0,-9.0,10,2000,2009,1
2779,953308,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,C,MCU,Minor,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,-9.0,Havering,51.594072224,0.213080122,-9.0,80.0,22139.8,500.8,2463.2,591.4,0.0,0.0,-9.0,10,2000,2009,1
2780,953306,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.631771673,0.204395041,-9.0,36.8,2981.4,64.8,538.4,5.2,0.0,0.0,-9.0,10,2000,2009,1
2781,953293,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,-9.0,Barking & Dagenham,51.538483732,0.141076435,-9.0,31.6,604.4,6.4,62.0,8.0,0.0,0.0,-9.0,10,2000,2009,1
2782,953289,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.393685848,0.121960337,-9.0,23.0,1402.0,8.4,187.6,66.2,0.0,0.0,-9.0,10,2000,2009,1
2783,953170,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.545574152,-0.199624459,-9.0,54.6,2570.4,27.6,344.6,23.0,0.0,0.0,-9.0,10,2000,2009,1
2784,953146,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,-9.0,Ealing,51.5025284,-0.267758973,-9.0,119.2,4878.6,125.6,792.8,216.6,0.0,0.0,-9.0,10,2000,2009,1
2785,953145,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,-9.0,Hounslow,51.491933112,-0.270652685,-9.0,10.8,468.4,8.6,58.0,2.4,0.0,0.0,-9.0,10,2000,2009,1
2786,953132,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,-9.0,Harrow,51.585270924,-0.287651584,-9.0,21.4,2499.4,16.6,201.0,12.2,0.0,0.0,-9.0,10,2000,2009,1
2787,930889,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.647310414,0.071092218,-9.0,4.4,1239.8,9.8,116.6,0.4,0.0,0.0,-9.0,7,2003,2009,1
2788,930826,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.450400398,0.231139478,-9.0,40.2,2956.4,20.2,296.8,149.8,0.0,0.0,-9.0,7,2003,2009,1
2789,930810,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.362775252,0.311634398,-9.0,6.2,703.6,18.2,73.0,33.2,0.0,0.0,-9.0,7,2003,2009,1
2790,930809,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.406128996,0.34301041,-9.0,7.4,2238.4,12.0,184.0,39.2,0.0,0.0,-9.0,7,2003,2009,1
2791,930807,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.428850664,0.349064226,-9.0,38.2,13426.8,98.6,1162.2,154.2,0.0,0.0,-9.0,7,2003,2009,1
2792,930806,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.443010468,0.189046499,-9.0,23.6,2463.8,19.4,261.4,60.4,0.0,0.0,-9.0,7,2003,2009,1
2793,930805,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.404458212,0.163336611,-9.0,13.2,3381.2,32.4,336.8,37.4,0.0,0.0,-9.0,7,2003,2009,1
2794,930804,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.358178015,0.238102859,-9.0,15.6,424.6,15.0,73.8,0.0,0.0,0.0,-9.0,7,2003,2009,1
2795,930803,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,C,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.283901811,0.161108101,-9.0,22.2,2995.2,10.0,227.4,37.4,0.0,0.0,-9.0,7,2003,2009,1
2796,930802,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.282396751,0.198465446,-9.0,4.8,2713.2,14.2,172.8,20.6,0.0,0.0,-9.0,7,2003,2009,1
2797,930512,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.483577569,0.369016571,-9.0,54.0,10190.2,303.2,1346.8,91.2,0.0,0.0,-9.0,7,2003,2009,1
2798,930511,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.486325431,0.303330348,-9.0,23.0,4503.0,24.4,268.2,28.8,0.0,0.0,-9.0,7,2003,2009,1
2799,930510,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.475876106,0.276593777,-9.0,102.2,9245.8,583.2,1658.0,115.0,0.0,0.0,-9.0,7,2003,2009,1
2800,930509,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,False,U,MCU,Minor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,-9.0,NA,51.50775684,0.283515013,-9.0,72.8,9668.0,292.6,979.6,108.4,0.0,0.0,-9.0,7,2003,2009,1
2801,930397,0,0,0,N/A,N/A,-9,-9,-9,-9,-9,-9,-9,True,U,MCU,Minor,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,-9.0,Bromley,51.41765436,-0.045159148,-9.0,100.0,7325.6,41.8,883.0,35.8,0.0,0.0,-9.0,7,2003,2009,1
